1.323817392312592	Alors pourquoi les dirigeants d'Amérique centrale ont-ils signé cet Accord ?	Warum also haben die politischen Führer Zentralamerikas das Abkommen unterzeichnet?
1.2818776499978555	L'opinion publique compte et l'élite russe le sait.	Die öffentliche Meinung zählt und die russischen Eliten wissen das.
1.281501036659641	Autrement dit, les alliés du Hamas sont les ennemis de ces régimes.	Anders ausgedrückt: Die Verbündeten der Hamas sind die Feinde dieser Regime.
1.2799402482396312	Ils ont également effectué une analyse coût/bénéfice avant d’avoir un enfant.	Auch haben sie eine Kosten-Nutzen-Analyse durchgeführt, bevor sie ein Kind bekommen haben.
1.2789213352330986	Le film montre ce qui s'est passé à la Maison Blanche durant ces journées.	Der Film veranschaulicht, was sich während dieser Tage im Weißen Haus ereignete.
1.27807378286363	Ce qui semble être un petit pas pour l’humanité est sans aucun doute un grand pas pour l’Europe.	Was wie ein kleiner Schritt für die Menschheit aussieht, ist sicherlich ein großer Sprung für Europa.
1.2769402844950974	Ainsi, comment préparer nos enfants et les générations futures à une telle évolution ?	Wie bereiten wir nun also unsere Kinder und künftige Generationen auf derartige Zeiten vor?
1.2764147364501959	Quoi qu'il en soit, la guerre en Irak ne protègera pas les réserves énergétiques mondiales dans 50 ans.	Auf jeden Fall wird der Krieg im Irak nicht die Energievorräte der Welt in 50 Jahren sichern.
1.2759660267752007	Pendant que leurs fils et leurs filles vont travailler, ils deviennent les vrais parents de la génération suivante.	Während ihre Söhne und Töchter zur Arbeit gehen, werden sie die echten Eltern der nächsten Generation.
1.2753496947245795	Pour la première fois en cinquante ans, la Chine et Taiwan partagent de véritables intérêts.	Zum ersten Mal in fünfzig Jahren teilen China und Taiwan echte Interessen.
1.2739454583884366	Aucune force ne semble en effet capable d’inverser cette tendance dans les années à venir.	Tatsächlich scheint keine Macht dazu in der Lage zu sein, diesen Trend in den kommenden Jahren umzukehren.
1.272938006978469	Selon « La Nouvelle économie climatique », ce serait une très mauvaise idée.	„The New Climate Economy“ hält dies für eine sehr schlechte Idee.
1.2725958438012863	Aucun de ces pays n’envisage une solution militaire à la crise afghane.	Keines dieser Länder zieht eine militärische Lösung der Afghanistankrise in Betracht.
1.271079814039874	Les compagnies d’assurance opérant au Japon ont remboursé une partie des pertes.	In Japan tätige Versicherungsunternehmen haben einen Teil der Verluste erstattet.
1.2710113503938114	Il ne s’agit pas de protéger les producteurs locaux, mais de protéger notre planète.	Es geht nicht darum, einheimische Hersteller zu schützen, sondern unseren Planeten zu schützen.
1.2708810683115648	La communauté internationale peut pousser les Palestiniens à prendre une décision.	Die internationale Gemeinschaft kann die Palästinenser zu einer Entscheidung drängen.
1.270752404819361	Les marchés financiers européens étaient, et sont toujours, dans une certaine mesure, dominés par quelques grandes banques.	Die europäischen Finanzmärkte wurden und werden zu einem gewissen Grade immer noch von einigen wenigen Großbanken beherrscht.
1.2704855208512547	Cependant, pour des raisons politiques, les changements ont toujours été justifiés d'une manière presque apologétique.	Aus politischen Gründen jedoch wurden die Veränderungen stets auf nahezu apologetische Weise begründet.
1.269704166300173	Et quiconque commet cela, par excès et par iniquité, Nous le jetterons au Feu, voilà qui est facile pour Allah.	Wahrlich, wer von ihnen dir folgt, mit euch allesamt fülle ich die Hölle!“
1.2689148306687132	Après environ 22 semaines, il ouvre les yeux et commence à regarder hors de la poche.	Nach etwa 22 Wochen öffnet es die Augen und beginnt aus dem Beutel zu schauen.
1.268648713747864	Mais du point de vue américain, le rôle international du dollar était un piège.	Doch vom amerikanischen Standpunkt aus war die internationale Rolle des Dollars eine Falle.
1.2665741263227508	Mais prendre la direction d'un parti politique est toujours plus facile que d'être élu président des États-Unis.	Aber die Übernahme der Führung einer politischen Partei ist immer noch leichter, als zum US-Präsidenten gewählt zu werden.
1.2651054856337707	Il n'est donc pas surprenant que mon parti cherche désormais ŕ revenir au pouvoir lors des prochaines élections.	Es überrascht nicht, dass meine Partei jetzt versucht, bei der nächsten Wahl wieder an die Macht zu kommen.
1.2650272171162533	Pour la première fois, la Banque d'Angleterre supervisera également les compagnies d'assurance.	Erstmals wird die Bank von England auch die Versicherungsunternehmen beaufsichtigen.
1.2626493116645514	L'Union européenne donne un bien mauvais exemple de tout cela.	Die Europäische Union geht bei alledem mit besonders schlechtem Beispiel voran.
1.262606185721745	De nombreux autres pays, notamment l’Union européenne, partagent nos préoccupations.	Zahlreiche andere Länder, vor allem Mitglieder der Europäischen Union, teilen unsere Bedenken. 
1.2625778902419738	Ont-ils assez d'expérience pour guider le pays vers la stabilité politique et la prospérité économique ?	Verfügen sie über ausreichend Erfahrung, um das Land in politische Stabilität und wirtschaftliche Prosperität zu führen?
1.2625529939052595	● réduction de l’intensité de l’énergie et du carbone pour la croissance future ;	● eine Reduzierung der Energie- und Kohleintensität für das Wachstum der Zukunft,
1.2623080475189934	Finalement, pense-t-on, les États-Unis et la communauté internationale reconnaîtront la valeur de la coopération iranienne.	Letztlich, so meint man, werden die USA und die internationale Gemeinschaft den Wert einer iranischen Kooperation erkennen.
1.2618604760335423	Lorsque les enfants ont besoin d’aide, les jours deviennent des semaines et des mois.	Wenn Kinder Hilfe brauchen, werden aus Tagen Wochen und Monate.
1.2615000146266075	Une bureaucratie qui fonctionne correctement est également nécessaire parce qu’elle contribue à la croissance économique.	Eine gut funktionierende Bürokratie ist auch notwendig, weil sie zum Wirtschaftswachstum beiträgt.
1.2612149332558478	Beaucoup aurait dépendu du parti politique qui aurait contrôlé la Cour.	Viel wäre von der politischen Partei abhängig gewesen, die das Gericht kontrolliert hätte.
1.260548777749213	Aucun autre pays de la région ne saurait représenter un contrepoids crédible vis à vis de la Chine.	Kein anderes Land in der Region könnte als glaubwürdiges Gegengewicht zu China agieren.
1.2604345298408623	A long terme, une société ouverte ne peut survivre que si les personnes qui y vivent croient en elle.	Auf lange Sicht kann eine offene Gesellschaft nur überleben, wenn die Menschen die darin leben auch an sie glauben.
1.2600763619711195	L'Etat joue un rôle central dans la société moderne, et à juste titre.	Der Staat spielt in der modernen Gesellschaft eine zentrale Rolle und das völlig zu Recht.
1.259546688617096	Au cours de la Guerre froide, des institutions comme Radio Free Europe se sont avérées des outils très utiles.	Während des Kalten Krieges erwiesen sich Einrichtungen wie etwa Radio Free Europe als wertvolle Instrumente.
1.258724494333548	Au Moyen-Orient et Afrique du Nord, un jeune sur trois est au chômage.	Im Nahen Osten und in Nordafrika ist einer von drei jungen Menschen arbeitslos.
1.2577271000108303	D’un côté, le gouvernement américain doit investir plus pour encourager la compétitivité économique.	Auf der einen Seite muss die US-Regierung mehr investieren, um die wirtschaftliche Wettbewerbsfähigkeit zu fördern.
1.2577162620833635	«&nbsp;Personne ne doit croire qu'un autre demi-siècle de paix et de prospérité est garanti en Europe.	„Niemand sollte glauben, dass ein weiteres halbes Jahrhundert Frieden und Wohlstand in Europa selbstverständlich ist.
1.257135591968048	Mais la santé sociale et économique de toute société dépend de la santé physique de chacun de ses membres.	Aber die soziale und wirtschaftliche Gesundheit jeder Gesellschaft ist abhängig von der physischen Gesundheit all ihrer Mitglieder.
1.2569900291915357	L'Islam pourrait de la sorte devenir une véritable source d'inspiration pour la communauté de valeurs européenne.	Auf diese Art könnte der Islam wirklich eine Quelle der Inspiration für die europäische Wertegemeinschaft werden.
1.256806902904447	Comment le gouvernement indien verrait-il l’avenir si le Pakistan tombait aux mains des intégristes ?	Wie würde die indische Regierung in die Zukunft blicken, sollte Pakistan in die Hände der Fundamentalisten fallen?
1.2566726387935319	Et même alors, il fallut bien plus de dix-huit mois pour mettre en place un régime démocratique viable.	Sogar damals dauerte es weitaus länger als achtzehn Monate, eine funktionsfähige demokratische Ordnung herzustellen.
1.2563904299879114	Et en terme de réformes, le président Jacob Zuma ne va pas dans la bonne direction.	Und hinsichtlich der Umsetzung von Reformen befindet sich Präsident Jacob Zuma nicht auf dem richtigen Weg.
1.2563661366643577	La première question est de savoir combien les États-Unis doivent dépenser pour la défense et la politique étrangère.	Bei der ersten Frage geht es darum, wie viel Geld die USA für Verteidigung und Außenpolitik ausgeben sollten.
1.2563536695264164	Dans le même temps, il ne sera pas possible de concevoir ce nouveau contrat social pays par pays.	Gleichzeitig wird es nicht möglich sein, diesen neuen Sozialvertrag Land für Land einzeln zu gestalten.
1.2561776976907617	J'ai présenté dans chaque pays une liste de prisonniers politiques, en demandant quel était leur sort.	In jedem Land legte ich eine Liste politischer Gefangener vor und erkundigte mich nach deren Schicksal.
1.2559346520875905	Aucune autre organisation n'est autant respectée que les Nations unies.	Keine andere Organisation genießt solchen Respekt wie die Vereinten Nationen.
1.2557064124860404	En dehors des États-Unis, des femmes sont déjà parvenues au plus haut niveau du pouvoir.	Außerhalb der Vereinigten Staaten haben Frauen bereits die höchste Stufe der Macht erreicht.
1.2551953462457397	LONDON – J’ai publié en 1995 un ouvrage intitulé Le monde après le communisme.	LONDON – Im Jahr 1995 veröffentlichte ich ein Buch mit dem Titel The World After Communism.
1.2541924332325098	En l'espace de dix ans, seulement 27 des 150 nations membres de l'OIT ont ratifié cette convention.	In zehn Jahren ratifizierten nur 27 der 150 Mitgliedstaaten der ILO dieses Übereinkommen.
1.254177591478341	Dans les grandes entreprises, il est souvent difficile de définir la contribution de chaque individu.	In großen Unternehmen ist es oft schwierig, den Beitrag des Einzelnen zu bestimmen.
1.2539044268866657	Ici encore, la Commission joue le rôle de juge neutre.	Auch hier hat die Kommission die Rolle eines neutralen Richters inne.
1.253384387825273	C'est en ce lieu que Dieu révéla la Torah à Moïse, que les Juifs appellent Notre maître (Moshe Rabbenou).	Gott ist enttäuscht von Mose und Aaron, lässt aber Wasser aus einem Stein sprudeln.
1.2532830537495985	Mais des tensions similaires entre l'intégration économique et la politique locale couvent depuis longtemps.	Doch ähnliche Spannungen zwischen wirtschaftlicher Integration und lokaler Politik sind seit langem am Köcheln.
1.2532510221695377	La Russie est un pays riche avec une population pauvre, et la redistribution fonctionne bien dans de telles conditions.	Russland ist ein reiches Land mit einer armen Bevölkerung, und Umverteilungsmaßnahmen funktionieren unter solchen Bedingungen gut.
1.2522792818277066	La fin de l’histoire n’a jamais été liée à un modèle américain spécifique d’organisation sociale ou politique.	Das Ende der Geschichte stand nie in einem Zusammenhang mit einem speziellen amerikanischen Modell sozialer oder politischer Organisation.
1.251705753366207	Le nouveau programme doit aussi inclure un solide composant économique.	Die neue Agenda muss außerdem eine starke wirtschaftliche Komponente umfassen.
1.2515787278506474	Le problème le plus pratique est que même une explosion nucléaire pourrait ne pas être suffisamment puissante.	Ein stärker praktisches Problem ist, dass selbst eine Atomexplosion nicht ausreichend stark sein könnte.
1.2512272687468755	Tout politicien, qu’il soit progressiste ou conservateur, veut aller de l’avant, pas en arrière.	Jeder Politiker, egal ob liberal oder konservativ, möchte sich vorwärts bewegen, nicht rückwärts.
1.2510336293492503	La seule loi que le Congrès ne peut abroger est la loi des conséquences involontaires.	Das einzige Gesetz, das der Kongress nicht außer Kraft setzen kann, ist das Gesetz der unbeabsichtigten Konsequenzen.
1.250785895173172	La complexité de la situation a créé la confusion, et cette confusion a des conséquences politiques.	Die Komplexität der Situation stiftet Verwirrung und diese Verwirrung hat politische Folgen.
1.2505015703211522	C'est un acte qui déconsidère non le paradigme mais l'homme [de science].	Was der Mensch sei, so Dilthey, dies sagt ihm nur die Geschichte.
1.2496911986931316	L'élection irakienne a constitué une demi-étape importante dans cette direction.	Die Wahl im Irak war ein wichtiger halber Schritt in diese Richtung.
1.248761634994679	Pourtant, la malnutrition de mères et de jeunes enfants emportera 3,5 millions de vies cette année.	Doch wird die Unterernährung von Müttern und ihren kleinen Kindern in diesem Jahr 3,5 Millionen Menschenleben fordern.
1.2482021243860015	Un siècle plus tard, des millions de personnes prennent le conseil de Nietzsche à cœur.	Ein Jahrhundert später nehmen sich Millionen von Menschen Nietzsches Rat zu Herzen.
1.2479656342071699	Par conséquent, certains des pays les plus pauvres du monde financent une partie du déficit budgétaire français.	Die Folge ist, dass einige der ärmsten Länder der Welt Teile des französischen Haushaltsdefizits finanzieren.
1.2476452167112706	Le problème est que les deux groupes d'emprunteurs ont transféré de grandes sommes d'argent vers d'autres pays.	Das Problem ist, dass beide Gruppen von Kreditnehmern große Geldbeträge in andere Länder überweisen.
1.2472668718044955	Par rapport à l’opinion publique de 1960, cela représente assurément un énorme progrès.	Im Vergleich zur öffentlichen Meinung im Jahr 1960 ist das gewiss ein enormer Fortschritt.
1.2466081997763008	Les secteurs économiques clés, comme les services financiers, bénéficient largement des règles communes du marché unique.	Wirtschaftliche Schlüsselbereiche wie Finanzdienstleistungen profitieren enorm von den gemeinsamen Regeln des Binnenmarktes.
1.246532065929981	A long terme, un accord mondial sur le commerce ne sera pas valable sans la participation de l’Inde.	Langfristig ist ein globales Handelsabkommen ohne Indiens Beteiligung nicht abzuschließen.
1.2464284917244277	A l’intérieur, l’Europe devrait rester une société et une économie ouvertes.	Im Inneren sollte Europa sowohl eine offene Gesellschaft als auch eine offene Ökonomie bleiben.
1.2450536448834526	L’Arabie saoudite peut-elle jouer un rôle important dans la résolution de ce conflit de plus en plus sanglant ?	Kann Saudi-Arabien ernsthaft zur Lösung des zunehmend blutigen Konflikts in seinem Land beitragen?
1.2449262550535856	L’année dernière, elle a mis en œuvre cinq initiatives :	Vor einem Jahr hat sie fünf politische Initiativen in Gang gesetzt:
1.2446734034174263	Et, ainsi que nous le voyons au Moyen-Orient, la même chose est vraie des systèmes politiques.	Und wie wir derzeit im Nahen Osten erleben, gilt dasselbe für politische Systeme.
1.2443780681061098	Il devrait donc être évident que le maintien du statu quo n’est pas acceptable.	Es müsste also offensichtlich sein, dass die Bewahrung des Status quo nicht hinnehmbar ist.
1.2442194510788986	L’Europe et le Japon ont tous deux d’importants déficits budgétaires et une inflation faible.	Europa und Japan haben heute beide hohe Haushaltsdefizite und eine niedrige Inflation.
1.2441251300382439	Il est essentiel que la Chine et les Etats-Unis travaillent ensemble pour résoudre la crise actuelle.	Es ist von entscheidender Bedeutung, dass China und die USA gemeinsam an der Beilegung der gegenwärtigen Krise arbeiten.
1.2440930935661407	Répondre à cette question nécessite de répondre d’abord à une autre interrogation : “Comparé à quoi ?”	Die Beantwortung dieser Frage setzt voraus, dass wir zunächst eine andere Frage beantworten: “Im Vergleich zu was?”
1.2438891279398976	L’administration Bush avait dit que la guerre coûterait 50 milliards de dollars.	Die Bush-Administration erklärte, der Krieg würde 50 Milliarden Dollar kosten.
1.2437784747472007	Cette commission publiera son rapport tant attendu le 14 septembre.	Am 14. September wird diese Kommission ihren lange erwarteten Bericht veröffentlichen.
1.2434805458186344	Les USA, le Canada et le Royaume-Uni ont tous baissé récemment leur taux d'intérêt.	Die Vereinigten Staaten, Kanada und Großbritannien haben alle kürzlich ihre Zinssätze gesenkt.
1.2426196897782562	À bien plus petite échelle, des changements significatifs ont aussi eu lieu côté palestinien.	In viel geringerem Ausmaß gab es auch auf palästinensischer Seite entscheidende Veränderungen.
1.2425172716275714	Le gouvernement britannique organise actuellement une consultation en ligne sur l'utilisation des animaux dans les cirques.	Zurzeit führt die britische Regierung eine Online-Befragung der Öffentlichkeit zur Verwendung von Tieren in Zirkussen durch.
1.2424168472481476	Néanmoins, les dimensions politiques, sociales et économiques de la victoire de Syriza sont trop importantes pour être ignorées.	Trotzdem aber sind die politischen, sozialen und wirtschaftlichen Dimensionen des Syriza-Sieges zu bedeutsam, um sie zu ignorieren.
1.2424058951367067	Sa passion pour le combat politique lui laisse à peine le temps de manger et de dormir.	Die Leidenschaft des politischen Kampfes ließ ihn kaum essen und schlafen.
1.2419273106997388	Ensuite, il est nécessaire que les pays soutiennent le gouvernement irakien et ce, malgré ses défauts.	Zweitens sollten die Länder die Regierung des Irak unterstützen – trotz ihrer Defizite.
1.241764008268365	En effet, toute union politique que l'Eurogroupe pourrait approuver actuellement serait disciplinaire et inefficace.	In der Tat wäre jede Art politischer Union, die die Eurogruppe heute vorschlagen würde, autoritär und ineffektiv.
1.2412758611379775	Nos systèmes politiques et notre politique mondiale sont largement sous-équipés pour affronter les vrais défis du monde actuel.	Unsere politischen Systeme und globale Politik sind für die wahren Herausforderungen unserer heutigen Welt überwiegend schlecht gerüstet.
1.2410435710007197	Les présidents de certaines républiques anciennement soviétiques qui contrôlent apparemment 90 % des suffrages sont-ils légitimement élus ?	Sind die Präsidenten einiger ehemaliger Sowjetrepubliken, die über 90 % der Stimmen zu verfügen scheinen, rechtmäßig gewählt?
1.2409609380858904	Son premier mandat de premier ministre (1988-90) fut bref et désorganisé.	Ihre erste Amtszeit als Premierministerin (1988-90) war kurz und schlecht organisiert.
1.2404795602462593	Menacer d'attaquer le pays le plus puissant du monde ressemble donc à un acte de folie.	Die Drohung mit einem Angriff auf das mächtigste Land der Welt erscheint daher als eine Wahnsinnstat.
1.240430251508946	L’économiste le plus connu et le plus influent du siècle dernier est décédé en novembre.	Der berühmteste und einflussreichste amerikanische Ökonom des letzten Jahrhunderts ist im November gestorben.
1.2402081557794888	Ces dernières semaines, les forces de sécurité ont donné forme à des développements différents dans trois états arabes.	In den letzten Wochen haben Sicherheitskräfte die Entwicklungen in drei arabischen Staaten auf unterschiedliche Weise geprägt.
1.2400205805528803	PRINCETON – L’année dernière, il était facile d'oublier la crise de la dette grecque.	PRINCETON – Im Laufe des vergangenen Jahres war es leicht, die griechische Schuldenkrise aus den Augen zu verlieren.
1.239607729861588	La présence des agences de notation est cruciale pour les marchés de capitaux contemporains, et devrait le rester.	Ratingagenturen sind ein wichtiger Aspekt moderner Kapitalmärkte und sollten es auch bleiben.
1.2396003942734213	Dans ce livre, les elfes sont les alliés des nains, des humains et des Vardens.	Die Schrift ist stark verwittert, da der dem Fließwasser am Hang, dem Regen und dem Frost ausgesetzt ist.
1.2390857982890782	La région prospère était le Moyen-orient islamique, alors qu'une Europe ignorante demeurait pauvre.	Die florierende Region war der islamische Nahe Osten, während ein ignorantes Europa weiter arm blieb.
1.2388573738477486	Ils profitent d’une relative prospérité économique et leurs institutions politiques sont de plus en plus efficaces.	Sie erfreuen sich an relativem wirtschaftlichen Wohlstand und ihre politischen Institutionen werden zunehmend effektiv und effizient.
1.2387306086710141	La pression politique exercée aujourd'hui sur la BCE est bien supérieure à celle du temps de Duisenberg.	Der politische Druck auf die EZB ist heute viel größer als zu Zeiten Duisenbergs.
1.238697015534945	Cela n’est pas possible sans autoriser une forme d’expression religieuse dans la vie publique.	Dies ist nicht möglich, ohne eine gewisse Form des Ausdrucks der Religion im öffentlichen Leben zu gestatten.
1.238496146911569	De telles actions sont essentielles à la sécurité nationale des États et aux efforts mondiaux pour atténuer ces menaces.	Solche Schritte sind für die nationale Sicherheit dieser Staaten und die globalen Bemühungen zur Eindämmung dieser Bedrohungen entscheidend.
1.2384740046836926	Le retour à une Guerre froide n'est manifestement pas dans l'intérêt de l'Occident.	Eine Rückkehr zur Strategie des Kalten Krieges liegt eindeutig nicht im Interesse des Westens.
1.2384682417747248	Que peut-on faire pour améliorer la gestion et le traitement de la douleur chronique ?	Was kann getan werden, um den Umgang mit und die Behandlung von chronischen Schmerzen zu verbessern?
1.238380649180114	Les talibans ne combattaient pas la culture occidentale, mais la culture afghane traditionnelle.	Die Taliban bekämpften nicht die westliche Kultur, sondern traditionelle afghanische Kultur.
1.2381869046461849	La guerre contre l'Irak semble inévitable, avec ou sans le soutien de l'ONU.	Ein Krieg gegen den Irak scheint sich mit oder ohne die Unterstützung der UNO nicht mehr zu vermeiden zu lassen.
1.238012881085415	Le gouvernement s’est engagé à plusieurs reprises à entreprendre des réformes et à entendre son peuple.	Die Regierung hat wiederholt versprochen, Reformen durchzuführen und auf ihr Volk zu hören.
1.2379365989899174	Nous devons cette fois-ci agir pour sauver la planète d’une catastrophe environnementale provoquée par les activités humaines.	Dieses Mal müssen wir handeln, um die Erde vor einer von der Menschheit herbeigeführten Umweltkatastrophe zu retten.
1.2378515080942698	Les taxes carbone pourraient jouer un rôle important dans le financement de la recherche et du développement.	Kohlendioxid-Steuern können eine wichtige Rolle bei der Finanzierung der Forschung und Entwicklung spielen.
1.2376705708269127	Alors qu’il était jeune officier, il avait visité notre pays et en avait tiré une excellente expérience.	Als junger Militäroffizier hatte er unser Land besucht und dort hervorragende Erfahrungen gemacht.
1.2375580908454897	Les anciens pays communistes européens  peuvent offrir une contribution spéciale à ce processus de transition en Afrique du nord.	Die ehemaligen kommunistischen Länder Europas können einen speziellen Beitrag zum Übergangsprozess in ganz Nordafrika leisten.
1.2375083355245424	Mais la majorité émet des doutes quant à la différence que cela fera, et elle a probablement raison.	Doch bezweifeln die meisten Menschen, ob es überhaupt einen Unterschied macht, und sie haben wahrscheinlich Recht.
1.2368122910465904	Le meurtre de Djindjic fera de la lutte contre le crime le principal objectif politique du pays.	Djindjics Mord wird den Kampf gegen das Verbrechen zum politischen Hauptziel des Landes machen.
1.2367191570779434	En conséquence, les lois qui régissent le comportement sexuel sont presque aussi variées que la sexualité humaine elle-même.	Infolgedessen sind Gesetze zur Regelung des Sexualverhaltens beinahe ebenso vielfältig wie die menschliche Sexualität selbst.
1.2364368817372164	La leçon est que l’Europe a plus d’amis que d’ennemis dans le monde.	Sie besagt, dass Europa auf der Welt mehr Freunde als Feinde hat.
1.2363987597040482	Selon les chiffres officiels, plus de 160.000 paysans se sont suicidés en Inde depuis 1997.	Offiziellen Angaben zufolge haben seit 1997 mehr als  160.000 Bauern in Indien Selbstmord begangen.
1.2362623865322866	Le nouveau gouvernement mené par le Congrès de l'Inde semble également favoriser ces propositions.	Die neue indische Regierung unter Führung der Kongresspartei scheint diese Vorschläge auch zu begrüßen.
1.2362479527649886	Les problèmes mondiaux de notre temps nécessitent une coopération, une volonté politique et des sacrifices.	Die globalen Probleme unserer Zeit erfordern Kooperation, politischen Willen und Opfer.
1.2361056523995457	Le gouvernement slovaque est toujours au pouvoir, mais il a perdu sa majorité et pourrait bientôt tomber.	Die slowakische Regierung ist noch im Amt, aber sie hat ihre Mehrheit verloren und könnte demnächst fallen.
1.2360473872775462	Nous sommes unis en tant que peuple et dans notre histoire commune de souffrances.	Wir sind geeint als ein Volk, geeint in unserer gemeinsamen Leidensgeschichte.
1.235712401714284	La Russie a aussi besoin d'une stratégie de sécurité nationale pour compléter son renouveau politique et économique.	Außerdem ist in Russland eine nationale Sicherheitsstrategie vonnöten, um die politische und wirtschaftliche Erneuerung zu vervollständigen.
1.2356745760399757	Cela faisait partie d’une vision régionale, visant ŕ promouvoir stabilité des Balkans jusqu’au Moyen-Orient.	Sie war vielmehr Teil einer regionalen Vision zur Förderung der Stabilität vom Balkan bis in den Nahen Osten.
1.235363946823075	L'ONU doit être recréée sur la base de ses principes d'origine.	Die Vereinten Nationen müssen auf der Grundlage ihrer ursprünglichen Prinzipien neu gegründet werden.
1.235250904050338	La société espagnole est une société jeune encore, mais une société sans enfant est condamnée.	Spanien ist noch eine junge Gesellschaft, aber eine Gesellschaft ohne Kinder ist verloren.
1.2348598619420734	Nous avons prouvé que les forces d’intégration étaient plus puissantes que les forces de fragmentation.	Wir haben bewiesen, dass die Kräfte der Integration stärker sind als die Kräfte der Zersplitterung.
1.2347652486309253	Il est certain que la Chine, l'Inde et d'autres pays émergents se développent rapidement.	Es trifft sicherlich zu, dass China, Indien und einige andere Schwellenländer sich schnell entwickeln.
1.2335339426285126	Mes hôtes étaient d'anciens dirigeants communistes qui assumaient désormais le rôle de présidents élus plus ou moins démocratiquement.	Meine Gastgeber waren ehemalige kommunistische Führer, die nun als mehr oder weniger demokratisch gewählte Präsidenten fungierten.
1.233523730160789	À long terme, les changements économiques et sociaux pourraient aider à résoudre la situation.	Langfristig könnten ein wirtschaftlicher und sozialer Wandel helfen, die Situation zu verbessern.
1.2335160707456994	Précédemment, les marchés pour acheter et vendre étaient contraints par des restrictions juridiques et morales.	Vorher waren Märkte für den Kauf und Verkauf durch rechtliche und moralische Beschränkungen gesichert.
1.2334979846326133	Avec ses dix nouveaux membres, l’Union européenne comprend maintenant 25 pays et 453 millions de citoyens.	Mit ihren zehn Neumitgliedern umfasst die Europäische Union 25 Länder und 453 Millionen Menschen.
1.2332178348284428	Il n'est pas trop tard, les décideurs politiques au niveau national et international peuvent encore reconsidérer leur stratégie.	Es ist noch nicht zu spät für internationale und nationale Entscheidungsträger, ihre Strategien zu überdenken.
1.2328795608914769	Quelle est la signification de ce nouveau centre de pouvoir pour la société chinoise ?	Welche Bedeutung wird dieses neue Machtzentrum für die Umgestaltung der chinesischen Gesellschaft haben?
1.2327658537304766	Il existe même une commission nationale pour la promotion des femmes.	Darüber hinaus gibt es einen nationalen Ausschuss zur Förderung von Frauen.
1.2322095830603115	Mais la plupart des agriculteurs n'avaient pas accès à la radio, à la télévision ou aux journaux.	Die meisten Bauern hatten jedoch keinen Zugang zu Radio, Fernsehen oder Tageszeitungen.
1.2321055219588786	L’UE est prête à jouer un grand rôle dans la construction d’un nouveau système mondial de gouvernance.	Die EU ist bereit, eine wichtige Rolle beim Aufbau eines neuen Systems globaler Regierungsführung zu übernehmen.
1.2318631410050582	Diverses baisses d’impôts initiées par George W. Bush devaient arriver à leur terme fin 2010.	Verschiedene von George W. Bush initiierte Steuersenkungen sollten Ende des Jahres 2010 auslaufen.
1.2316266992240494	Comme la plupart des gens, je pensais que les petites entreprises novatrices dominaient le marché des aliments fonctionnels.	Wie viele andere dachte auch ich zunächst, dass kleine, innovative Unternehmen den Markt für funktionale Lebensmittel beherrschen würden.
1.2315368751542377	Il est clair que la communauté internationale a manqué de la volonté politique de pousser Israël au changement.	Der internationalen Gemeinschaft mangelt es eindeutig am politischen Willen, Israel zur Veränderung zu drängen.
1.2314099574539499	Il dirige grâce à l'appareil étatique et, pendant un long moment, le parlement n'est même pas convoqué.	Er regierte mit dem Staatsapparat, und lange Zeit wurde das Parlament gar nicht einberufen.
