1.323817392312592	Warum also haben die politischen Führer Zentralamerikas das Abkommen unterzeichnet?	Alors pourquoi les dirigeants d'Amérique centrale ont-ils signé cet Accord ?
1.2689148306687132	Nach etwa 22 Wochen öffnet es die Augen und beginnt aus dem Beutel zu schauen.	Après environ 22 semaines, il ouvre les yeux et commence à regarder hors de la poche.
1.268648713747864	Doch vom amerikanischen Standpunkt aus war die internationale Rolle des Dollars eine Falle.	Mais du point de vue américain, le rôle international du dollar était un piège.
1.2665741263227508	Aber die Übernahme der Führung einer politischen Partei ist immer noch leichter, als zum US-Präsidenten gewählt zu werden.	Mais prendre la direction d'un parti politique est toujours plus facile que d'être élu président des États-Unis.
1.2651054856337707	Es überrascht nicht, dass meine Partei jetzt versucht, bei der nächsten Wahl wieder an die Macht zu kommen.	Il n'est donc pas surprenant que mon parti cherche désormais ŕ revenir au pouvoir lors des prochaines élections.
1.2650272171162533	Erstmals wird die Bank von England auch die Versicherungsunternehmen beaufsichtigen.	Pour la première fois, la Banque d'Angleterre supervisera également les compagnies d'assurance.
1.2626493116645514	Die Europäische Union geht bei alledem mit besonders schlechtem Beispiel voran.	L'Union européenne donne un bien mauvais exemple de tout cela.
1.262606185721745	Zahlreiche andere Länder, vor allem Mitglieder der Europäischen Union, teilen unsere Bedenken. 	De nombreux autres pays, notamment l’Union européenne, partagent nos préoccupations.
1.2625778902419738	Verfügen sie über ausreichend Erfahrung, um das Land in politische Stabilität und wirtschaftliche Prosperität zu führen?	Ont-ils assez d'expérience pour guider le pays vers la stabilité politique et la prospérité économique ?
1.2625529939052595	● eine Reduzierung der Energie- und Kohleintensität für das Wachstum der Zukunft,	● réduction de l’intensité de l’énergie et du carbone pour la croissance future ;
1.2623080475189934	Letztlich, so meint man, werden die USA und die internationale Gemeinschaft den Wert einer iranischen Kooperation erkennen.	Finalement, pense-t-on, les États-Unis et la communauté internationale reconnaîtront la valeur de la coopération iranienne.
1.2618604760335423	Wenn Kinder Hilfe brauchen, werden aus Tagen Wochen und Monate.	Lorsque les enfants ont besoin d’aide, les jours deviennent des semaines et des mois.
1.2615000146266075	Eine gut funktionierende Bürokratie ist auch notwendig, weil sie zum Wirtschaftswachstum beiträgt.	Une bureaucratie qui fonctionne correctement est également nécessaire parce qu’elle contribue à la croissance économique.
1.2612149332558478	Viel wäre von der politischen Partei abhängig gewesen, die das Gericht kontrolliert hätte.	Beaucoup aurait dépendu du parti politique qui aurait contrôlé la Cour.
1.260548777749213	Kein anderes Land in der Region könnte als glaubwürdiges Gegengewicht zu China agieren.	Aucun autre pays de la région ne saurait représenter un contrepoids crédible vis à vis de la Chine.
1.2604345298408623	Auf lange Sicht kann eine offene Gesellschaft nur überleben, wenn die Menschen die darin leben auch an sie glauben.	A long terme, une société ouverte ne peut survivre que si les personnes qui y vivent croient en elle.
1.2600763619711195	Der Staat spielt in der modernen Gesellschaft eine zentrale Rolle und das völlig zu Recht.	L'Etat joue un rôle central dans la société moderne, et à juste titre.
1.259546688617096	Während des Kalten Krieges erwiesen sich Einrichtungen wie etwa Radio Free Europe als wertvolle Instrumente.	Au cours de la Guerre froide, des institutions comme Radio Free Europe se sont avérées des outils très utiles.
1.258724494333548	Im Nahen Osten und in Nordafrika ist einer von drei jungen Menschen arbeitslos.	Au Moyen-Orient et Afrique du Nord, un jeune sur trois est au chômage.
1.2577271000108303	Auf der einen Seite muss die US-Regierung mehr investieren, um die wirtschaftliche Wettbewerbsfähigkeit zu fördern.	D’un côté, le gouvernement américain doit investir plus pour encourager la compétitivité économique.
1.2577162620833635	„Niemand sollte glauben, dass ein weiteres halbes Jahrhundert Frieden und Wohlstand in Europa selbstverständlich ist.	«&nbsp;Personne ne doit croire qu'un autre demi-siècle de paix et de prospérité est garanti en Europe.
1.257135591968048	Aber die soziale und wirtschaftliche Gesundheit jeder Gesellschaft ist abhängig von der physischen Gesundheit all ihrer Mitglieder.	Mais la santé sociale et économique de toute société dépend de la santé physique de chacun de ses membres.
1.2569900291915357	Auf diese Art könnte der Islam wirklich eine Quelle der Inspiration für die europäische Wertegemeinschaft werden.	L'Islam pourrait de la sorte devenir une véritable source d'inspiration pour la communauté de valeurs européenne.
1.256806902904447	Wie würde die indische Regierung in die Zukunft blicken, sollte Pakistan in die Hände der Fundamentalisten fallen?	Comment le gouvernement indien verrait-il l’avenir si le Pakistan tombait aux mains des intégristes ?
1.2566726387935319	Sogar damals dauerte es weitaus länger als achtzehn Monate, eine funktionsfähige demokratische Ordnung herzustellen.	Et même alors, il fallut bien plus de dix-huit mois pour mettre en place un régime démocratique viable.
1.2563904299879114	Und hinsichtlich der Umsetzung von Reformen befindet sich Präsident Jacob Zuma nicht auf dem richtigen Weg.	Et en terme de réformes, le président Jacob Zuma ne va pas dans la bonne direction.
1.2563661366643577	Bei der ersten Frage geht es darum, wie viel Geld die USA für Verteidigung und Außenpolitik ausgeben sollten.	La première question est de savoir combien les États-Unis doivent dépenser pour la défense et la politique étrangère.
1.2563536695264164	Gleichzeitig wird es nicht möglich sein, diesen neuen Sozialvertrag Land für Land einzeln zu gestalten.	Dans le même temps, il ne sera pas possible de concevoir ce nouveau contrat social pays par pays.
1.2561776976907617	In jedem Land legte ich eine Liste politischer Gefangener vor und erkundigte mich nach deren Schicksal.	J'ai présenté dans chaque pays une liste de prisonniers politiques, en demandant quel était leur sort.
1.2559346520875905	Keine andere Organisation genießt solchen Respekt wie die Vereinten Nationen.	Aucune autre organisation n'est autant respectée que les Nations unies.
1.2557064124860404	Außerhalb der Vereinigten Staaten haben Frauen bereits die höchste Stufe der Macht erreicht.	En dehors des États-Unis, des femmes sont déjà parvenues au plus haut niveau du pouvoir.
1.2551953462457397	LONDON – Im Jahr 1995 veröffentlichte ich ein Buch mit dem Titel The World After Communism.	LONDON – J’ai publié en 1995 un ouvrage intitulé Le monde après le communisme.
1.2541924332325098	In zehn Jahren ratifizierten nur 27 der 150 Mitgliedstaaten der ILO dieses Übereinkommen.	En l'espace de dix ans, seulement 27 des 150 nations membres de l'OIT ont ratifié cette convention.
1.254177591478341	In großen Unternehmen ist es oft schwierig, den Beitrag des Einzelnen zu bestimmen.	Dans les grandes entreprises, il est souvent difficile de définir la contribution de chaque individu.
1.2539044268866657	Auch hier hat die Kommission die Rolle eines neutralen Richters inne.	Ici encore, la Commission joue le rôle de juge neutre.
1.253384387825273	Gott ist enttäuscht von Mose und Aaron, lässt aber Wasser aus einem Stein sprudeln.	C'est en ce lieu que Dieu révéla la Torah à Moïse, que les Juifs appellent Notre maître (Moshe Rabbenou).
1.2532830537495985	Doch ähnliche Spannungen zwischen wirtschaftlicher Integration und lokaler Politik sind seit langem am Köcheln.	Mais des tensions similaires entre l'intégration économique et la politique locale couvent depuis longtemps.
1.2532510221695377	Russland ist ein reiches Land mit einer armen Bevölkerung, und Umverteilungsmaßnahmen funktionieren unter solchen Bedingungen gut.	La Russie est un pays riche avec une population pauvre, et la redistribution fonctionne bien dans de telles conditions.
1.2522792818277066	Das Ende der Geschichte stand nie in einem Zusammenhang mit einem speziellen amerikanischen Modell sozialer oder politischer Organisation.	La fin de l’histoire n’a jamais été liée à un modèle américain spécifique d’organisation sociale ou politique.
1.251705753366207	Die neue Agenda muss außerdem eine starke wirtschaftliche Komponente umfassen.	Le nouveau programme doit aussi inclure un solide composant économique.
1.2515787278506474	Ein stärker praktisches Problem ist, dass selbst eine Atomexplosion nicht ausreichend stark sein könnte.	Le problème le plus pratique est que même une explosion nucléaire pourrait ne pas être suffisamment puissante.
1.2512272687468755	Jeder Politiker, egal ob liberal oder konservativ, möchte sich vorwärts bewegen, nicht rückwärts.	Tout politicien, qu’il soit progressiste ou conservateur, veut aller de l’avant, pas en arrière.
1.2510336293492503	Das einzige Gesetz, das der Kongress nicht außer Kraft setzen kann, ist das Gesetz der unbeabsichtigten Konsequenzen.	La seule loi que le Congrès ne peut abroger est la loi des conséquences involontaires.
1.250785895173172	Die Komplexität der Situation stiftet Verwirrung und diese Verwirrung hat politische Folgen.	La complexité de la situation a créé la confusion, et cette confusion a des conséquences politiques.
1.2505015703211522	Was der Mensch sei, so Dilthey, dies sagt ihm nur die Geschichte.	C'est un acte qui déconsidère non le paradigme mais l'homme [de science].
1.2496911986931316	Die Wahl im Irak war ein wichtiger halber Schritt in diese Richtung.	L'élection irakienne a constitué une demi-étape importante dans cette direction.
1.248761634994679	Doch wird die Unterernährung von Müttern und ihren kleinen Kindern in diesem Jahr 3,5 Millionen Menschenleben fordern.	Pourtant, la malnutrition de mères et de jeunes enfants emportera 3,5 millions de vies cette année.
1.2482021243860015	Ein Jahrhundert später nehmen sich Millionen von Menschen Nietzsches Rat zu Herzen.	Un siècle plus tard, des millions de personnes prennent le conseil de Nietzsche à cœur.
1.2479656342071699	Die Folge ist, dass einige der ärmsten Länder der Welt Teile des französischen Haushaltsdefizits finanzieren.	Par conséquent, certains des pays les plus pauvres du monde financent une partie du déficit budgétaire français.
1.2476452167112706	Das Problem ist, dass beide Gruppen von Kreditnehmern große Geldbeträge in andere Länder überweisen.	Le problème est que les deux groupes d'emprunteurs ont transféré de grandes sommes d'argent vers d'autres pays.
1.2472668718044955	Im Vergleich zur öffentlichen Meinung im Jahr 1960 ist das gewiss ein enormer Fortschritt.	Par rapport à l’opinion publique de 1960, cela représente assurément un énorme progrès.
1.2466081997763008	Wirtschaftliche Schlüsselbereiche wie Finanzdienstleistungen profitieren enorm von den gemeinsamen Regeln des Binnenmarktes.	Les secteurs économiques clés, comme les services financiers, bénéficient largement des règles communes du marché unique.
1.246532065929981	Langfristig ist ein globales Handelsabkommen ohne Indiens Beteiligung nicht abzuschließen.	A long terme, un accord mondial sur le commerce ne sera pas valable sans la participation de l’Inde.
1.2464284917244277	Im Inneren sollte Europa sowohl eine offene Gesellschaft als auch eine offene Ökonomie bleiben.	A l’intérieur, l’Europe devrait rester une société et une économie ouvertes.
1.2450536448834526	Kann Saudi-Arabien ernsthaft zur Lösung des zunehmend blutigen Konflikts in seinem Land beitragen?	L’Arabie saoudite peut-elle jouer un rôle important dans la résolution de ce conflit de plus en plus sanglant ?
1.2449262550535856	Vor einem Jahr hat sie fünf politische Initiativen in Gang gesetzt:	L’année dernière, elle a mis en œuvre cinq initiatives :
1.2446734034174263	Und wie wir derzeit im Nahen Osten erleben, gilt dasselbe für politische Systeme.	Et, ainsi que nous le voyons au Moyen-Orient, la même chose est vraie des systèmes politiques.
1.2443780681061098	Es müsste also offensichtlich sein, dass die Bewahrung des Status quo nicht hinnehmbar ist.	Il devrait donc être évident que le maintien du statu quo n’est pas acceptable.
1.2442194510788986	Europa und Japan haben heute beide hohe Haushaltsdefizite und eine niedrige Inflation.	L’Europe et le Japon ont tous deux d’importants déficits budgétaires et une inflation faible.
1.2441251300382439	Es ist von entscheidender Bedeutung, dass China und die USA gemeinsam an der Beilegung der gegenwärtigen Krise arbeiten.	Il est essentiel que la Chine et les Etats-Unis travaillent ensemble pour résoudre la crise actuelle.
1.2440930935661407	Die Beantwortung dieser Frage setzt voraus, dass wir zunächst eine andere Frage beantworten: “Im Vergleich zu was?”	Répondre à cette question nécessite de répondre d’abord à une autre interrogation : “Comparé à quoi ?”
1.2438891279398976	Die Bush-Administration erklärte, der Krieg würde 50 Milliarden Dollar kosten.	L’administration Bush avait dit que la guerre coûterait 50 milliards de dollars.
1.2437784747472007	Am 14. September wird diese Kommission ihren lange erwarteten Bericht veröffentlichen.	Cette commission publiera son rapport tant attendu le 14 septembre.
1.2434805458186344	Die Vereinigten Staaten, Kanada und Großbritannien haben alle kürzlich ihre Zinssätze gesenkt.	Les USA, le Canada et le Royaume-Uni ont tous baissé récemment leur taux d'intérêt.
1.2426196897782562	In viel geringerem Ausmaß gab es auch auf palästinensischer Seite entscheidende Veränderungen.	À bien plus petite échelle, des changements significatifs ont aussi eu lieu côté palestinien.
1.2425172716275714	Zurzeit führt die britische Regierung eine Online-Befragung der Öffentlichkeit zur Verwendung von Tieren in Zirkussen durch.	Le gouvernement britannique organise actuellement une consultation en ligne sur l'utilisation des animaux dans les cirques.
1.2424168472481476	Trotzdem aber sind die politischen, sozialen und wirtschaftlichen Dimensionen des Syriza-Sieges zu bedeutsam, um sie zu ignorieren.	Néanmoins, les dimensions politiques, sociales et économiques de la victoire de Syriza sont trop importantes pour être ignorées.
1.2424058951367067	Die Leidenschaft des politischen Kampfes ließ ihn kaum essen und schlafen.	Sa passion pour le combat politique lui laisse à peine le temps de manger et de dormir.
1.2419273106997388	Zweitens sollten die Länder die Regierung des Irak unterstützen – trotz ihrer Defizite.	Ensuite, il est nécessaire que les pays soutiennent le gouvernement irakien et ce, malgré ses défauts.
1.241764008268365	In der Tat wäre jede Art politischer Union, die die Eurogruppe heute vorschlagen würde, autoritär und ineffektiv.	En effet, toute union politique que l'Eurogroupe pourrait approuver actuellement serait disciplinaire et inefficace.
1.2412758611379775	Unsere politischen Systeme und globale Politik sind für die wahren Herausforderungen unserer heutigen Welt überwiegend schlecht gerüstet.	Nos systèmes politiques et notre politique mondiale sont largement sous-équipés pour affronter les vrais défis du monde actuel.
1.2410435710007197	Sind die Präsidenten einiger ehemaliger Sowjetrepubliken, die über 90 % der Stimmen zu verfügen scheinen, rechtmäßig gewählt?	Les présidents de certaines républiques anciennement soviétiques qui contrôlent apparemment 90 % des suffrages sont-ils légitimement élus ?
1.2409609380858904	Ihre erste Amtszeit als Premierministerin (1988-90) war kurz und schlecht organisiert.	Son premier mandat de premier ministre (1988-90) fut bref et désorganisé.
1.2404795602462593	Die Drohung mit einem Angriff auf das mächtigste Land der Welt erscheint daher als eine Wahnsinnstat.	Menacer d'attaquer le pays le plus puissant du monde ressemble donc à un acte de folie.
1.240430251508946	Der berühmteste und einflussreichste amerikanische Ökonom des letzten Jahrhunderts ist im November gestorben.	L’économiste le plus connu et le plus influent du siècle dernier est décédé en novembre.
1.2402081557794888	In den letzten Wochen haben Sicherheitskräfte die Entwicklungen in drei arabischen Staaten auf unterschiedliche Weise geprägt.	Ces dernières semaines, les forces de sécurité ont donné forme à des développements différents dans trois états arabes.
1.2400205805528803	PRINCETON – Im Laufe des vergangenen Jahres war es leicht, die griechische Schuldenkrise aus den Augen zu verlieren.	PRINCETON – L’année dernière, il était facile d'oublier la crise de la dette grecque.
1.239607729861588	Ratingagenturen sind ein wichtiger Aspekt moderner Kapitalmärkte und sollten es auch bleiben.	La présence des agences de notation est cruciale pour les marchés de capitaux contemporains, et devrait le rester.
1.2396003942734213	Die Schrift ist stark verwittert, da der dem Fließwasser am Hang, dem Regen und dem Frost ausgesetzt ist.	Dans ce livre, les elfes sont les alliés des nains, des humains et des Vardens.
1.2390857982890782	Die florierende Region war der islamische Nahe Osten, während ein ignorantes Europa weiter arm blieb.	La région prospère était le Moyen-orient islamique, alors qu'une Europe ignorante demeurait pauvre.
1.2388573738477486	Sie erfreuen sich an relativem wirtschaftlichen Wohlstand und ihre politischen Institutionen werden zunehmend effektiv und effizient.	Ils profitent d’une relative prospérité économique et leurs institutions politiques sont de plus en plus efficaces.
1.2387306086710141	Der politische Druck auf die EZB ist heute viel größer als zu Zeiten Duisenbergs.	La pression politique exercée aujourd'hui sur la BCE est bien supérieure à celle du temps de Duisenberg.
1.238697015534945	Dies ist nicht möglich, ohne eine gewisse Form des Ausdrucks der Religion im öffentlichen Leben zu gestatten.	Cela n’est pas possible sans autoriser une forme d’expression religieuse dans la vie publique.
1.238496146911569	Solche Schritte sind für die nationale Sicherheit dieser Staaten und die globalen Bemühungen zur Eindämmung dieser Bedrohungen entscheidend.	De telles actions sont essentielles à la sécurité nationale des États et aux efforts mondiaux pour atténuer ces menaces.
1.2384740046836926	Eine Rückkehr zur Strategie des Kalten Krieges liegt eindeutig nicht im Interesse des Westens.	Le retour à une Guerre froide n'est manifestement pas dans l'intérêt de l'Occident.
1.2384682417747248	Was kann getan werden, um den Umgang mit und die Behandlung von chronischen Schmerzen zu verbessern?	Que peut-on faire pour améliorer la gestion et le traitement de la douleur chronique ?
1.238380649180114	Die Taliban bekämpften nicht die westliche Kultur, sondern traditionelle afghanische Kultur.	Les talibans ne combattaient pas la culture occidentale, mais la culture afghane traditionnelle.
1.2381869046461849	Ein Krieg gegen den Irak scheint sich mit oder ohne die Unterstützung der UNO nicht mehr zu vermeiden zu lassen.	La guerre contre l'Irak semble inévitable, avec ou sans le soutien de l'ONU.
1.238012881085415	Die Regierung hat wiederholt versprochen, Reformen durchzuführen und auf ihr Volk zu hören.	Le gouvernement s’est engagé à plusieurs reprises à entreprendre des réformes et à entendre son peuple.
1.2379365989899174	Dieses Mal müssen wir handeln, um die Erde vor einer von der Menschheit herbeigeführten Umweltkatastrophe zu retten.	Nous devons cette fois-ci agir pour sauver la planète d’une catastrophe environnementale provoquée par les activités humaines.
1.2378515080942698	Kohlendioxid-Steuern können eine wichtige Rolle bei der Finanzierung der Forschung und Entwicklung spielen.	Les taxes carbone pourraient jouer un rôle important dans le financement de la recherche et du développement.
1.2376705708269127	Als junger Militäroffizier hatte er unser Land besucht und dort hervorragende Erfahrungen gemacht.	Alors qu’il était jeune officier, il avait visité notre pays et en avait tiré une excellente expérience.
1.2375580908454897	Die ehemaligen kommunistischen Länder Europas können einen speziellen Beitrag zum Übergangsprozess in ganz Nordafrika leisten.	Les anciens pays communistes européens  peuvent offrir une contribution spéciale à ce processus de transition en Afrique du nord.
1.2375083355245424	Doch bezweifeln die meisten Menschen, ob es überhaupt einen Unterschied macht, und sie haben wahrscheinlich Recht.	Mais la majorité émet des doutes quant à la différence que cela fera, et elle a probablement raison.
1.2368122910465904	Djindjics Mord wird den Kampf gegen das Verbrechen zum politischen Hauptziel des Landes machen.	Le meurtre de Djindjic fera de la lutte contre le crime le principal objectif politique du pays.
1.2367191570779434	Infolgedessen sind Gesetze zur Regelung des Sexualverhaltens beinahe ebenso vielfältig wie die menschliche Sexualität selbst.	En conséquence, les lois qui régissent le comportement sexuel sont presque aussi variées que la sexualité humaine elle-même.
1.2364368817372164	Sie besagt, dass Europa auf der Welt mehr Freunde als Feinde hat.	La leçon est que l’Europe a plus d’amis que d’ennemis dans le monde.
1.2363987597040482	Offiziellen Angaben zufolge haben seit 1997 mehr als  160.000 Bauern in Indien Selbstmord begangen.	Selon les chiffres officiels, plus de 160.000 paysans se sont suicidés en Inde depuis 1997.
1.2362623865322866	Die neue indische Regierung unter Führung der Kongresspartei scheint diese Vorschläge auch zu begrüßen.	Le nouveau gouvernement mené par le Congrès de l'Inde semble également favoriser ces propositions.
1.2362479527649886	Die globalen Probleme unserer Zeit erfordern Kooperation, politischen Willen und Opfer.	Les problèmes mondiaux de notre temps nécessitent une coopération, une volonté politique et des sacrifices.
1.2361056523995457	Die slowakische Regierung ist noch im Amt, aber sie hat ihre Mehrheit verloren und könnte demnächst fallen.	Le gouvernement slovaque est toujours au pouvoir, mais il a perdu sa majorité et pourrait bientôt tomber.
1.2360473872775462	Wir sind geeint als ein Volk, geeint in unserer gemeinsamen Leidensgeschichte.	Nous sommes unis en tant que peuple et dans notre histoire commune de souffrances.
1.235712401714284	Außerdem ist in Russland eine nationale Sicherheitsstrategie vonnöten, um die politische und wirtschaftliche Erneuerung zu vervollständigen.	La Russie a aussi besoin d'une stratégie de sécurité nationale pour compléter son renouveau politique et économique.
1.2356745760399757	Sie war vielmehr Teil einer regionalen Vision zur Förderung der Stabilität vom Balkan bis in den Nahen Osten.	Cela faisait partie d’une vision régionale, visant ŕ promouvoir stabilité des Balkans jusqu’au Moyen-Orient.
1.235363946823075	Die Vereinten Nationen müssen auf der Grundlage ihrer ursprünglichen Prinzipien neu gegründet werden.	L'ONU doit être recréée sur la base de ses principes d'origine.
1.235250904050338	Spanien ist noch eine junge Gesellschaft, aber eine Gesellschaft ohne Kinder ist verloren.	La société espagnole est une société jeune encore, mais une société sans enfant est condamnée.
1.2348598619420734	Wir haben bewiesen, dass die Kräfte der Integration stärker sind als die Kräfte der Zersplitterung.	Nous avons prouvé que les forces d’intégration étaient plus puissantes que les forces de fragmentation.
1.2347652486309253	Es trifft sicherlich zu, dass China, Indien und einige andere Schwellenländer sich schnell entwickeln.	Il est certain que la Chine, l'Inde et d'autres pays émergents se développent rapidement.
1.2335339426285126	Meine Gastgeber waren ehemalige kommunistische Führer, die nun als mehr oder weniger demokratisch gewählte Präsidenten fungierten.	Mes hôtes étaient d'anciens dirigeants communistes qui assumaient désormais le rôle de présidents élus plus ou moins démocratiquement.
1.233523730160789	Langfristig könnten ein wirtschaftlicher und sozialer Wandel helfen, die Situation zu verbessern.	À long terme, les changements économiques et sociaux pourraient aider à résoudre la situation.
1.2335160707456994	Vorher waren Märkte für den Kauf und Verkauf durch rechtliche und moralische Beschränkungen gesichert.	Précédemment, les marchés pour acheter et vendre étaient contraints par des restrictions juridiques et morales.
1.2334979846326133	Mit ihren zehn Neumitgliedern umfasst die Europäische Union 25 Länder und 453 Millionen Menschen.	Avec ses dix nouveaux membres, l’Union européenne comprend maintenant 25 pays et 453 millions de citoyens.
1.2332178348284428	Es ist noch nicht zu spät für internationale und nationale Entscheidungsträger, ihre Strategien zu überdenken.	Il n'est pas trop tard, les décideurs politiques au niveau national et international peuvent encore reconsidérer leur stratégie.
1.2328795608914769	Welche Bedeutung wird dieses neue Machtzentrum für die Umgestaltung der chinesischen Gesellschaft haben?	Quelle est la signification de ce nouveau centre de pouvoir pour la société chinoise ?
1.2327658537304766	Darüber hinaus gibt es einen nationalen Ausschuss zur Förderung von Frauen.	Il existe même une commission nationale pour la promotion des femmes.
1.2322095830603115	Die meisten Bauern hatten jedoch keinen Zugang zu Radio, Fernsehen oder Tageszeitungen.	Mais la plupart des agriculteurs n'avaient pas accès à la radio, à la télévision ou aux journaux.
1.2321055219588786	Die EU ist bereit, eine wichtige Rolle beim Aufbau eines neuen Systems globaler Regierungsführung zu übernehmen.	L’UE est prête à jouer un grand rôle dans la construction d’un nouveau système mondial de gouvernance.
1.2318631410050582	Verschiedene von George W. Bush initiierte Steuersenkungen sollten Ende des Jahres 2010 auslaufen.	Diverses baisses d’impôts initiées par George W. Bush devaient arriver à leur terme fin 2010.
1.2316266992240494	Wie viele andere dachte auch ich zunächst, dass kleine, innovative Unternehmen den Markt für funktionale Lebensmittel beherrschen würden.	Comme la plupart des gens, je pensais que les petites entreprises novatrices dominaient le marché des aliments fonctionnels.
1.2315368751542377	Der internationalen Gemeinschaft mangelt es eindeutig am politischen Willen, Israel zur Veränderung zu drängen.	Il est clair que la communauté internationale a manqué de la volonté politique de pousser Israël au changement.
1.2314099574539499	Er regierte mit dem Staatsapparat, und lange Zeit wurde das Parlament gar nicht einberufen.	Il dirige grâce à l'appareil étatique et, pendant un long moment, le parlement n'est même pas convoqué.
